x,y
167.996643,-21.655451
167.998474,-21.655451
0,0
169.199359,-19.449912
169.426719,-19.648890
169.199359,-19.445029
169.199359,-19.449912
0,0
165.999847,-10.792248
165.696193,-10.802625
165.999847,-10.792248
0,0
180.000000,-16.152743
-179.999695,-16.152132
-179.996033,-16.147860
-179.999695,-16.147860
180.000000,-16.148165
0,0
-171.838560,-14.001221
-171.444572,-14.022583
-172.095521,-13.866636
-171.839780,-14.000000
-171.838560,-14.001221
0,0
180.000000,-16.895857
-179.999695,-16.895247
-179.844053,-16.691386
-179.999695,-16.890669
180.000000,-16.890974
0,0
-172.834668,-13.519036
-172.186160,-13.670100
-172.834668,-13.518425
0,0
-175.355459,-21.095750
-175.031968,-21.150988
-175.355459,-21.092699
-175.355459,-21.095750
0,0
-170.868086,-14.327459
-170.587015,-14.250858
-170.868086,-14.326543
0,0
-149.621729,-17.574884
-149.140154,-17.867552
-149.620203,-17.573358
-149.621729,-17.574884
0,0
-145.703822,-16.081025
-145.499046,-16.309606
-145.703822,-16.079194
-145.703822,-16.081025
0,0
-141.000076,-18.070497
-140.812085,-18.219120
-140.999161,-18.069581
-141.000076,-18.070497
0,0
-78.214084,-10.000000
-77.658045,-11.289998
-76.202029,-13.395743
-76.398871,-13.907530
-75.916381,-14.654307
-75.143359,-15.406271
-71.476616,-17.291371
-70.307164,-18.439155
-70.122835,-20.009308
-70.057221,-21.439994
-70.628824,-23.505150
-70.449683,-25.367361
-71.520562,-28.913252
-71.277028,-29.909972
-71.335012,-30.000000
0,0
-69.517357,-15.400168
-68.577096,-16.243992
-68.859083,-16.599527
-69.027237,-16.101778
-69.279927,-16.286717
-70.023346,-15.845731
-69.884184,-15.307698
-69.525902,-15.391928
-69.517357,-15.400168
0,0
-66.922408,-19.146563
-67.266957,-18.623789
-67.105211,-18.027771
-66.920272,-19.145953
-66.922408,-19.146563
0,0
-63.984436,-13.643244
-63.920348,-13.861143
-63.985962,-13.639887
-63.984436,-13.643244
0,0
-66.887922,-13.580377
-66.923934,-13.890135
-66.890364,-13.579461
-66.887922,-13.580377
0,0
-65.562829,-13.047532
-65.651637,-12.761883
-65.561913,-13.045701
-65.562829,-13.047532
0,0
-66.001068,-13.170520
-66.002899,-13.172351
-65.960174,-12.931258
-66.001068,-13.170520
0,0
-50.114900,-30.000000
-49.699550,-29.301747
-48.762036,-28.538491
-48.465400,-27.145953
-48.812085,-26.309148
-48.348821,-25.571527
-48.740978,-25.372854
-48.212406,-25.468681
-47.572442,-24.678874
-46.380102,-23.898833
-45.413291,-23.824674
-44.412604,-22.943923
-43.557488,-23.077897
-43.083238,-22.678721
-43.050889,-22.982071
-42.014191,-22.997024
-41.961700,-22.531319
-40.984512,-22.002441
-41.071183,-21.501640
-40.000000,-19.892424
0,0
-48.585336,-27.764248
-48.418402,-27.382162
-48.585336,-27.763333
0,0
-45.463035,-23.887541
-45.230488,-23.774929
-45.463035,-23.886625
0,0
-44.379644,-23.178302
-44.093080,-23.168231
-44.379644,-23.172503
-44.379644,-23.178302
0,0
-45.549401,-21.555962
-45.951629,-21.255665
-46.193942,-21.447929
-45.961395,-21.169299
-46.321813,-20.668498
-45.543603,-20.573892
-45.595789,-20.773175
-45.204852,-21.133898
-45.838407,-20.673686
-46.159152,-20.826276
-45.545434,-21.558404
-45.549401,-21.555962
0,0
-59.646906,-30.000000
-59.609369,-29.264820
-59.419852,-29.010605
-58.894942,-27.469139
-58.353857,-27.229572
-55.787289,-27.430686
-55.785153,-27.433433
-58.838178,-27.472190
-59.561456,-29.454948
-59.564202,-30.000000
0,0
-45.114519,-19.044022
-45.441367,-19.009842
-45.223163,-18.526436
-45.542382,-18.641794
-45.297627,-18.199893
-44.866407,-18.840467
-45.111162,-19.047684
-45.114519,-19.044022
0,0
-48.158694,-22.753491
-48.153811,-22.758984
-48.536812,-22.518502
-48.158694,-22.753491
0,0
-57.241169,-28.500343
-56.970779,-28.366064
-57.236286,-28.505531
-57.241169,-28.500343
0,0
-49.247272,-23.235981
-48.612192,-23.239033
-48.652171,-23.532311
-49.247272,-23.235981
0,0
-44.438849,-21.525444
-44.580758,-21.269703
-44.434577,-21.525750
-44.438849,-21.525444
0,0
-49.986725,-29.594720
-49.792630,-29.374075
-49.971771,-29.601129
-49.986725,-29.594720
0,0
-46.595865,-20.602884
-46.594949,-20.608682
-47.066758,-20.259556
-46.595865,-20.602884
0,0
-40.000000,-19.892424
-39.808652,-19.604944
-39.698787,-18.373236
-39.136950,-17.690852
-38.845808,-12.834821
-38.690776,-12.584573
-38.471656,-13.014572
-38.068818,-12.666667
-36.133059,-10.000000
0,0
17.179828,-30.000000
18.200351,-31.682460
18.327001,-32.529946
17.847868,-32.820172
18.399939,-34.302129
18.790875,-34.080568
20.000000,-34.818189
0,0
20.000000,-34.818189
20.019837,-34.830396
22.555886,-33.978637
24.839857,-34.206302
27.011521,-33.565423
30.009308,-31.297017
30.899825,-30.000000
0,0
37.583581,-46.937514
37.911345,-46.900893
37.583581,-46.936599
0,0
25.554894,-30.592355
25.851530,-30.625010
25.551537,-30.593271
25.554894,-30.592355
0,0
24.765698,-30.000000
24.964675,-30.238041
24.762646,-30.000000
0,0
68.999771,-49.717403
69.289998,-49.468681
70.226596,-49.703059
69.612573,-49.383230
70.448157,-49.440299
70.529030,-49.103380
69.406577,-49.276112
69.626917,-48.975204
69.059892,-49.121386
68.952468,-48.662089
68.994888,-49.718624
68.999771,-49.717403
0,0
114.984665,-30.000000
115.052110,-30.507515
115.882811,-31.961700
115.697871,-33.300832
115.000534,-33.528496
115.128405,-34.372930
116.624094,-35.058061
117.953155,-35.128862
119.903258,-33.934691
120.000000,-33.934691
0,0
120.000000,-33.934691
123.526665,-33.938048
124.234073,-33.019455
125.957427,-32.288853
131.152514,-31.464561
134.181735,-32.485389
134.059663,-32.914168
134.707866,-33.181811
135.518730,-34.614328
135.112840,-34.589914
135.957580,-35.008011
135.933776,-34.534066
137.781033,-32.999924
137.754177,-32.458839
137.977874,-33.553216
137.450523,-34.140078
137.452964,-34.908217
137.015946,-34.895399
136.851759,-35.285420
137.762417,-35.117876
138.094148,-34.135500
138.567788,-34.826734
138.097810,-35.626612
138.890669,-35.533837
139.517510,-35.961395
139.722591,-36.288853
139.612116,-36.156710
139.740291,-37.183337
140.000000,-37.445487
0,0
137.000076,-36.019684
138.129549,-35.804837
136.587778,-35.752346
136.999161,-36.020294
137.000076,-36.019684
0,0
140.000000,-37.445487
140.581674,-38.032959
143.556573,-38.858778
144.928359,-37.842832
145.116350,-38.148318
144.658274,-38.311284
145.488365,-38.235294
145.371786,-38.539559
146.276341,-39.000076
146.229953,-38.697032
147.972229,-37.893492
147.454032,-38.079652
147.657588,-37.850462
149.979706,-37.504997
150.153048,-35.701076
150.843061,-35.066606
150.602884,-34.865797
151.201343,-33.510796
152.542916,-32.444190
152.359503,-32.186618
153.065385,-31.058366
153.316548,-30.000000
0,0
145.998932,-43.330282
146.869917,-43.640345
147.196765,-42.727855
148.006409,-43.230793
148.206607,-41.950561
148.361334,-42.197452
148.077516,-40.770428
146.606546,-41.260548
144.683604,-40.668498
144.743725,-41.421683
145.555505,-42.357671
145.168231,-42.196231
145.255512,-42.624094
145.999847,-43.330282
0,0
148.000000,-40.106966
148.335393,-40.210727
147.938354,-39.719692
147.999084,-40.107271
0,0
147.090562,-43.422446
147.360037,-43.064469
147.090562,-43.420920
147.090562,-43.422446
0,0
144.131228,-40.000763
143.949340,-39.580529
144.130312,-40.001678
144.131228,-40.000763
0,0
146.265965,-43.029374
145.980011,-42.770275
146.276036,-43.031205
146.265965,-43.029374
0,0
143.406729,-38.323186
143.462577,-38.066529
143.407645,-38.324407
143.406729,-38.323186
0,0
149.223468,-32.890669
149.289082,-32.523232
149.223163,-32.897993
149.223468,-32.890669
0,0
147.090867,-36.236057
147.069200,-35.968719
147.093004,-36.240330
147.090867,-36.236057
0,0
174.937362,-41.002976
174.615396,-41.294118
175.238270,-41.609674
175.964904,-41.247120
177.043717,-39.201801
178.003815,-39.115740
178.552834,-37.689937
177.983368,-37.539483
177.151751,-38.045472
176.039979,-37.681392
175.494926,-36.509499
175.575799,-37.243763
174.657816,-36.880903
174.868696,-36.366674
174.319677,-35.835660
174.331579,-35.176165
174.104829,-35.347982
173.399252,-34.783093
173.236591,-35.015335
173.047379,-34.413825
172.677501,-34.425422
174.048676,-36.398413
173.912566,-36.006256
174.509499,-36.254978
174.448157,-36.647135
174.154574,-36.449989
174.488746,-37.045701
174.932174,-37.055772
174.538796,-37.055772
174.974594,-37.797665
174.593729,-38.819104
173.752956,-39.276570
175.057908,-39.939117
174.940719,-40.999924
174.937362,-41.002976
0,0
170.000153,-46.255436
170.752117,-45.870909
171.322194,-44.005035
172.213016,-43.902495
171.668574,-43.524071
172.217594,-43.901274
173.080949,-43.856107
172.652171,-43.640040
172.778820,-43.128252
174.278782,-41.741817
174.318761,-41.215076
173.907073,-41.280995
174.315099,-40.996262
173.195087,-41.332876
172.654612,-40.659953
172.978408,-40.528725
172.133669,-40.852522
170.749065,-43.101396
169.221637,-43.972992
168.369879,-44.011139
166.973678,-45.142443
167.167468,-45.466239
166.808270,-45.313649
166.675822,-46.210575
167.650874,-46.167849
169.010147,-46.678721
169.998016,-46.257572
170.000153,-46.255436
0,0
167.999084,-47.117876
167.789120,-46.683604
167.456168,-47.281758
167.998474,-47.117876
0,0
175.303883,-36.202487
175.532158,-36.347448
175.304189,-36.202182
0,0
173.771267,-40.944991
173.955901,-40.691386
173.771267,-40.944076
0,0
169.227131,-44.304417
169.163043,-44.705119
168.856031,-44.471351
169.227131,-44.303502
0,0
169.469749,-44.363012
169.472190,-44.365148
169.325093,-44.617838
169.469749,-44.363012
0,0
167.237964,-45.847410
167.239185,-45.848325
167.337453,-46.071717
167.237964,-45.847410
0,0
175.751583,-38.940566
176.075074,-38.708019
175.753109,-38.941482
175.751583,-38.940566
0,0
168.450141,-44.799725
168.775158,-45.331960
168.449226,-44.798810
168.450141,-44.799725
0,0
170.524453,-43.535058
170.528420,-43.532921
170.232090,-44.456092
170.524453,-43.535058
0,0
170.207370,-43.732815
170.179294,-44.188144
170.205844,-43.733730
170.207370,-43.732815
0,0
170.826276,-43.402609
171.193408,-43.747463
170.826276,-43.402609
0,0
-176.663767,-44.000763
-176.206607,-43.728847
-176.814221,-43.748074
-176.663767,-44.000153
0,0
-71.335012,-30.000000
-71.719539,-30.599069
-71.618830,-33.625849
-73.155413,-37.114977
-73.685512,-37.332570
-73.193866,-39.442588
-73.959564,-41.006638
-73.486229,-41.569085
-73.765164,-41.748836
-72.950942,-41.474479
-72.578317,-41.587396
-72.282902,-41.393301
-72.884718,-41.914244
-72.353094,-42.175784
-72.489204,-42.513008
-72.844434,-42.302434
-72.496223,-42.619211
-72.825513,-42.515755
-73.102922,-43.459068
-72.740368,-43.845121
-73.287251,-44.164950
-72.549630,-44.527504
-73.516136,-45.200122
-72.772107,-45.407645
-73.492943,-45.458305
-73.572595,-45.784543
-73.141375,-45.653315
-73.637598,-46.539559
-73.869230,-46.144656
-74.459754,-46.199283
-73.994659,-46.152590
-74.333715,-46.132448
-74.084382,-45.814755
-74.430762,-46.047913
-74.727398,-45.813840
-75.091173,-45.884947
-74.563821,-46.047608
-74.854658,-46.372625
-75.622187,-46.729076
-75.298390,-46.946975
-75.522087,-46.716564
-74.869306,-46.437018
-74.850080,-46.808728
-74.211643,-46.754711
-73.923857,-47.211566
-74.513771,-47.454185
-73.915312,-47.509117
-74.729534,-47.714199
-73.730983,-47.625391
-73.227131,-48.019074
-73.678798,-47.921721
-73.386740,-48.288853
-74.652018,-48.009918
-73.841459,-48.407568
-74.395361,-48.601663
-74.052949,-48.745098
-74.412451,-49.395743
-74.038300,-49.192798
-73.649195,-49.724117
-74.319066,-49.639887
-74.070039,-50.000000
0,0
-67.914244,-50.000000
-67.572442,-49.043259
-65.765469,-47.917449
-65.739528,-47.202411
-66.794232,-46.998856
-67.627070,-46.052491
-66.949264,-45.267262
-65.521324,-44.931563
-65.332113,-43.663233
-64.306401,-42.977493
-64.979019,-42.653086
-64.394903,-42.518807
-64.092470,-42.878004
-63.584649,-42.616770
-63.765011,-42.075380
-64.470893,-42.441291
-65.047074,-42.055848
-65.008011,-40.718242
-63.790036,-41.167163
-62.382544,-40.911421
-62.313573,-39.298238
-62.006256,-39.382467
-62.341039,-38.770581
-61.110857,-39.002823
-60.000000,-38.806592
0,0
-74.869917,-50.000000
-74.389258,-49.849241
-74.721599,-48.670329
-74.872663,-49.386587
-75.467460,-49.299306
-75.056687,-49.915465
-74.560769,-49.315175
-74.872358,-49.999695
0,0
-74.001984,-43.381552
-73.488975,-43.148394
-73.550011,-41.798886
-74.060883,-41.801328
-74.203708,-42.270085
-74.448768,-43.273213
-74.001984,-43.379110
-74.001984,-43.381552
0,0
-73.000076,-44.825360
-72.984207,-44.363622
-73.463951,-44.640726
-73.000992,-44.825360
0,0
-74.999924,-48.580301
-74.469520,-48.651713
-74.721599,-48.137179
-74.998398,-48.580301
-74.999924,-48.580301
0,0
-75.589227,-49.664302
-75.144274,-49.904173
-75.589227,-49.663386
0,0
-75.524224,-49.000839
-75.162585,-49.028305
-75.522393,-48.999924
-75.524224,-49.000839
0,0
-75.005722,-49.050889
-74.886702,-49.302052
-74.999924,-49.053025
-75.005722,-49.050889
0,0
-73.804532,-45.654231
-73.562524,-45.462882
-73.804532,-45.653315
0,0
-73.893950,-44.596780
-73.574731,-44.707561
-73.893645,-44.590982
-73.893950,-44.596780
0,0
-73.876249,-46.003357
-73.734951,-46.215457
-73.876249,-46.003357
0,0
-74.559548,-44.486610
-74.207065,-44.469215
-74.559548,-44.485695
0,0
-74.605325,-48.127413
-74.500954,-48.359655
-74.605325,-48.126802
0,0
-75.144274,-49.000839
-75.275807,-48.787823
-75.148241,-49.002976
-75.144274,-49.000839
0,0
-75.390555,-47.739223
-75.028916,-47.793240
-75.390555,-47.738308
0,0
-74.001678,-45.233692
-73.824063,-44.981308
-74.002899,-45.232471
-74.001678,-45.233692
0,0
-74.999924,-48.129549
-75.004196,-48.128634
-75.008164,-48.467994
-74.999924,-48.129549
0,0
-74.000153,-44.723735
-74.408789,-44.625162
-74.002594,-44.723735
-74.000153,-44.723735
0,0
-75.659724,-48.483253
-75.286183,-48.604105
-75.659724,-48.482643
0,0
-74.501259,-45.733272
-74.389868,-45.443046
-74.501259,-45.730831
-74.501259,-45.733272
0,0
-68.509957,-50.000000
-68.727550,-49.756771
-68.474556,-50.000000
0,0
-73.073930,-48.957198
-72.998550,-48.396582
-72.705577,-48.825055
-72.620127,-48.445716
-72.241398,-49.154040
-73.073014,-48.958724
-73.073930,-48.957198
0,0
-72.919814,-47.016251
-72.684825,-46.450141
-71.147021,-46.518196
-72.237125,-46.549935
-72.918593,-47.016556
-72.919814,-47.016251
0,0
-62.736858,-30.943008
-63.011215,-30.686046
-62.248569,-30.601205
-62.730144,-30.944533
-62.736858,-30.943008
0,0
-71.725948,-40.728008
-71.191577,-41.092393
-71.701839,-41.147631
-71.730831,-40.723735
-71.725948,-40.728008
0,0
-60.000000,-31.152056
-60.685130,-31.957733
-60.456550,-33.189136
-60.755016,-31.879911
-60.000000,-31.097124
0,0
-72.921340,-41.318532
-72.858167,-40.952926
-72.564279,-41.209583
-72.921340,-41.318532
0,0
-68.719310,-45.667659
-68.726329,-45.666438
-68.956435,-45.256886
-68.719310,-45.667659
0,0
-71.649653,-44.868696
-71.972839,-44.835126
-71.646601,-44.867475
-71.649653,-44.868696
0,0
-71.241321,-49.020676
-71.195850,-48.770428
-71.215076,-49.022812
-71.241321,-49.020676
0,0
-72.291752,-40.157626
-72.549630,-40.309300
-72.292363,-40.154269
-72.291752,-40.157626
0,0
-69.286641,-45.577630
-69.287556,-45.573053
-69.162127,-45.234302
-69.286641,-45.577630
0,0
-74.538186,-46.252079
-74.170138,-46.361639
-74.464027,-46.641489
-74.538186,-46.252079
0,0
-72.082094,-47.271992
-72.082094,-47.275654
-72.476081,-47.239033
-72.082094,-47.271992
0,0
-72.126040,-41.164721
-72.418402,-41.099718
-72.122683,-41.156176
-72.126040,-41.164721
0,0
-71.501640,-43.971160
-71.821775,-43.896086
-71.501640,-43.969635
-71.501640,-43.971160
0,0
-72.225223,-39.625086
-72.227054,-39.620508
-72.126040,-39.846342
-72.225223,-39.625086
0,0
-72.258488,-43.417868
-72.467536,-43.193256
-72.258488,-43.417868
0,0
-71.309071,-37.206531
-71.262989,-37.487297
-71.311818,-37.208057
-71.309071,-37.206531
0,0
-71.542840,-40.520790
-71.553216,-40.510109
-71.288930,-40.671244
-71.542840,-40.520790
0,0
-71.308156,-39.747463
-71.605707,-39.807889
-71.304189,-39.740444
-71.308156,-39.747463
0,0
-72.433967,-39.770352
-72.171511,-39.899748
-72.441901,-39.769436
-72.433967,-39.770352
0,0
-72.256962,-49.788510
-73.026322,-49.497063
-72.256962,-49.788510
0,0
-73.286946,-50.000000
-73.289387,-49.994812
-73.249409,-50.000000
0,0
-60.000000,-38.806592
-58.506752,-38.542916
-57.547570,-38.103761
-56.668650,-36.887617
-56.730297,-36.334020
-57.379721,-35.969940
-57.197833,-35.303426
-58.569619,-34.417487
-58.442664,-33.070420
-58.429541,-33.919127
-57.855802,-34.476997
-56.161746,-34.935378
-54.150912,-34.670481
-52.595407,-33.059129
-52.274052,-31.777981
-51.095445,-30.371710
-51.303883,-30.004883
-50.568704,-30.464179
-52.085756,-32.164645
-50.794537,-31.142596
-50.114900,-30.000000
0,0
-53.535363,-33.591363
-53.617151,-33.049973
-52.660410,-32.173495
-52.727550,-32.844587
-53.124895,-32.806134
-53.530785,-33.596246
-53.535363,-33.591363
0,0
-56.803235,-32.872053
-55.478447,-32.412451
-56.155947,-32.756695
-55.989624,-32.952010
-56.781262,-32.885786
-56.803235,-32.872053
0,0
-53.131609,-33.510491
-52.560922,-32.804608
-53.121843,-33.513848
-53.131609,-33.510491
0,0
-59.564202,-30.000000
-59.567254,-30.643015
-60.000000,-31.152056
0,0
-60.000000,-31.097124
-59.686275,-30.771801
-59.646906,-30.000000
0,0
-59.663691,-30.372015
-59.606012,-30.648203
-59.658198,-30.369574
-59.663691,-30.372015
0,0
20.000000,-69.727474
19.949950,-69.720760
19.047532,-69.996643
17.734035,-69.652094
15.573053,-69.841001
14.818952,-69.462272
13.031205,-70.000000
0,0
11.248341,-70.000000
8.457160,-69.867247
8.048524,-70.000000
0,0
5.749294,-70.000000
5.714199,-69.995727
5.688563,-70.000000
0,0
1.742885,-70.000000
0.871290,-69.894102
0.596628,-70.000000
0,0
38.572061,-70.000000
37.262837,-69.714656
38.054780,-69.281910
37.057450,-69.683223
33.603723,-68.654154
26.468299,-70.000000
0,0
40.000000,-68.800946
39.851682,-68.828107
38.878157,-70.000000
0,0
60.000000,-67.465476
59.099107,-67.439841
56.928664,-67.044022
57.242695,-66.543526
55.616999,-66.022583
53.777981,-65.841001
50.417945,-66.335393
50.889448,-67.215839
49.196612,-66.821851
48.339666,-67.025711
49.256733,-67.360800
48.453803,-67.581750
46.433814,-67.281453
46.258640,-67.653773
40.000000,-68.800946
0,0
73.244221,-53.004196
73.847562,-53.114977
73.244221,-52.999924
73.244221,-53.004196
0,0
80.000000,-68.040131
78.783246,-68.244297
77.890288,-69.060960
74.530556,-69.757382
73.687953,-69.750973
74.261997,-69.338369
72.732433,-68.639200
70.362402,-68.704204
69.581750,-67.741360
60.000000,-67.465476
0,0
100.000000,-65.736934
97.967498,-65.733883
96.381476,-64.974289
95.531243,-65.259327
95.572137,-66.171817
94.335851,-66.646067
91.979858,-66.499580
89.562829,-66.849622
86.042267,-66.300298
84.043946,-66.670176
84.510567,-66.964065
81.712978,-67.296712
81.257954,-67.828946
80.000000,-68.040131
0,0
120.000000,-66.936599
117.610132,-67.005264
114.467079,-66.459297
113.224994,-65.764096
110.930953,-66.048219
110.734112,-66.478828
108.774853,-66.946059
103.885863,-65.974670
103.986877,-65.544060
102.908980,-65.127184
102.533913,-65.885557
100.925917,-65.384756
100.232853,-65.737240
100.000000,-65.736934
0,0
140.000000,-66.698253
134.655985,-65.989624
130.374914,-66.116274
128.783093,-67.035782
126.273899,-66.239872
124.877089,-66.716258
124.328069,-66.512703
122.584878,-66.814221
122.047150,-66.530709
120.682078,-66.916762
120.000000,-66.936599
0,0
160.000000,-69.640803
159.779049,-69.504692
155.422904,-68.950179
153.875944,-68.276646
151.443961,-68.639506
150.926070,-68.341650
147.724117,-68.337987
145.265888,-67.514305
146.218051,-66.672618
144.715038,-67.230182
143.530022,-66.845045
142.486000,-67.028153
140.000000,-66.698253
0,0
165.999847,-50.859693
166.225071,-50.519722
165.998322,-50.859693
165.999847,-50.859693
0,0
-74.070039,-50.000000
-73.861601,-50.301213
-74.700847,-50.209964
-73.962310,-50.375067
-74.036774,-50.851148
-73.569848,-50.386969
-73.339132,-50.694285
-74.237583,-50.923476
-73.660792,-51.111772
-73.930877,-51.628443
-73.389792,-52.042573
-73.402609,-51.634241
-73.170977,-52.036469
-73.362631,-51.554894
-72.603037,-51.772183
-73.425803,-51.465171
-72.933547,-51.156939
-73.144121,-51.521630
-72.479133,-51.792630
-72.918288,-52.476234
-72.770886,-51.969329
-72.988479,-52.363928
-72.998245,-52.083772
-73.739223,-52.043488
-73.703517,-52.796368
-72.890822,-52.501564
-73.362631,-52.999924
-73.361715,-53.000534
-72.977493,-53.082322
-72.926833,-52.556191
-71.544976,-52.569009
-71.349355,-53.127489
-71.966735,-53.578851
-71.855039,-53.231250
-72.484016,-53.395132
-71.283436,-53.900511
-70.883040,-52.738994
-69.216754,-52.202792
-68.352483,-52.340734
-68.967422,-51.626001
-69.585718,-51.607385
-68.954299,-51.569848
-69.429160,-51.091630
-68.360723,-50.166629
-68.509957,-50.000000
0,0
-66.724041,-55.002518
-65.114214,-54.641794
-67.767453,-53.831846
-68.758373,-52.555276
-70.420691,-52.776837
-70.434119,-53.380789
-69.327535,-53.445792
-70.072480,-54.065003
-68.963455,-54.475776
-69.348287,-54.713817
-69.455100,-54.341192
-69.766690,-54.583810
-70.928511,-54.117800
-70.119173,-54.567636
-70.751812,-54.626230
-70.816815,-54.323796
-71.959106,-54.624094
-66.724346,-55.000076
-66.724041,-55.002518
0,0
-70.005035,-55.111162
-69.401694,-55.514611
-69.504234,-55.239338
-68.877089,-55.230182
-68.902419,-55.489891
-67.980774,-55.675135
-69.082475,-55.065995
-68.458686,-54.932937
-70.005951,-55.110857
0,0
-73.000076,-54.090333
-72.145876,-53.792477
-73.041581,-53.380484
-73.669337,-53.685054
-73.109941,-54.035401
-72.665904,-53.861753
-73.002518,-54.089113
-73.000076,-54.090333
0,0
-73.003433,-53.180285
-72.482185,-53.478141
-72.622568,-53.194934
-71.538567,-52.753338
-72.671702,-52.729534
-73.000076,-53.182116
-73.003433,-53.180285
0,0
-60.000000,-51.368124
-60.663462,-51.341268
-60.019226,-51.731594
-60.646677,-51.667201
-60.179141,-51.751736
-61.045853,-52.073396
-60.000000,-52.004120
0,0
-70.870832,-54.000916
-70.200961,-54.241703
-70.454871,-53.567864
-70.872358,-54.000000
-70.870832,-54.000916
0,0
-70.999924,-54.303044
-71.607538,-53.943236
-71.672541,-54.224918
-70.997482,-54.304265
-70.999924,-54.303044
0,0
-74.999924,-50.098878
-75.389334,-50.035096
-75.330129,-50.440375
-74.998398,-50.098878
-74.999924,-50.098878
0,0
-74.739910,-51.001297
-74.367590,-51.084306
-74.616617,-50.711986
-74.742657,-51.000076
-74.739910,-51.001297
0,0
-74.000763,-53.120775
-73.094072,-53.375906
-74.720989,-52.746624
-74.001068,-53.121691
0,0
-74.999924,-52.047150
-74.850080,-51.625391
-74.999924,-52.047150
0,0
-68.192569,-55.000687
-67.050889,-55.154192
-68.192569,-55.000076
0,0
-72.000000,-54.222171
-71.996643,-54.222171
-71.900206,-53.842222
-72.000000,-54.222171
0,0
-74.690776,-50.490120
-74.149081,-50.847486
-74.690776,-50.488289
-74.690776,-50.490120
0,0
-71.001755,-55.009537
-70.999924,-55.010452
-70.252537,-55.102617
-71.001755,-55.009537
0,0
-69.932708,-55.002518
-69.140764,-54.953384
-69.932403,-55.000076
-69.932708,-55.002518
0,0
-75.519341,-50.670176
-75.052415,-50.508431
-75.519341,-50.665904
-75.519341,-50.670176
0,0
-64.000000,-54.723888
-63.997559,-54.722667
-64.749218,-54.834974
-64.000000,-54.723888
0,0
-68.474556,-50.000000
-68.343328,-50.126345
-67.917601,-50.009155
-67.914244,-50.000000
0,0
-75.001755,-51.373617
-75.005722,-51.371786
-75.284962,-51.650416
-75.001755,-51.373617
0,0
-74.514382,-51.713283
-74.109102,-51.986725
-74.514076,-51.709926
-74.514382,-51.713283
0,0
-74.000153,-52.165560
-73.721828,-52.422217
-73.996796,-52.163729
-74.000153,-52.165560
0,0
-70.999924,-54.921340
-71.001755,-54.920424
-71.461051,-54.874342
-70.999924,-54.921340
0,0
-73.802701,-52.930037
-73.334249,-52.940108
-73.800870,-52.929122
-73.802701,-52.930037
0,0
-70.747539,-54.868238
-70.352636,-54.861830
-70.747539,-54.864271
-70.747539,-54.868238
0,0
-74.432593,-52.140841
-74.045930,-52.233310
-74.432593,-52.138399
-74.432593,-52.140841
0,0
-73.249409,-50.000000
-72.006409,-50.164187
-73.025406,-50.338140
-72.984817,-50.648203
-73.286946,-50.000000
0,0
-68.930190,-53.973144
-69.167315,-54.150149
-68.945144,-53.961242
-68.930190,-53.973144
0,0
-67.277333,-54.528573
-68.807507,-54.496529
-67.275196,-54.527657
-67.277333,-54.528573
0,0
-60.000000,-63.818570
-60.990005,-64.040436
-63.086900,-65.168078
-63.833066,-65.030442
-63.789120,-65.603265
-65.723049,-66.144656
-65.675135,-66.686351
-66.543984,-66.643015
-66.460060,-67.336995
-67.494011,-67.041581
-66.616007,-68.240635
-67.121080,-69.256580
-68.842908,-69.402762
-68.486458,-70.000000
0,0
-61.148394,-70.000000
-61.507897,-69.401846
-60.044862,-66.817273
-60.534066,-65.959411
-62.203098,-65.324331
-61.220111,-65.004501
-60.000000,-65.172045
0,0
-68.567330,-70.000000
-70.460060,-68.780499
-72.014038,-68.954452
-71.728084,-69.642939
-72.862135,-69.431144
-73.273518,-70.000000
0,0
-74.180514,-70.000000
-74.825055,-69.722591
-75.808957,-69.924620
-75.570916,-70.000000
0,0
-62.856184,-64.558328
-63.355459,-64.239109
-64.301518,-64.706035
-62.856184,-64.558328
0,0
-60.025025,-62.512093
-61.196307,-62.594186
-60.258183,-62.758068
-60.025025,-62.512093
0,0
-60.000000,-65.034409
-60.741894,-64.746014
-60.000000,-64.490578
0,0
-58.999924,-52.055390
-58.582437,-52.010834
-58.950179,-51.788663
-57.710842,-51.684291
-57.897612,-51.380941
-58.273289,-51.662013
-58.969100,-51.235065
-58.981003,-51.797513
-59.736019,-52.126802
-59.360037,-52.360266
-58.999924,-52.055390
0,0
-60.000000,-52.004120
-59.980163,-52.002899
-59.971618,-52.002899
-59.189136,-51.400778
-60.000000,-51.368124
0,0
-59.836118,-51.265888
-59.420768,-51.336690
-59.836118,-51.264973
0,0
-60.000000,-64.490578
-59.473869,-64.309300
-58.808881,-64.551308
-58.273899,-63.737087
-56.769970,-63.605859
-57.297932,-63.212787
-60.000000,-63.818570
0,0
-58.202487,-63.896391
-58.231785,-64.384680
-57.312886,-64.382849
-57.162737,-64.073701
-58.202487,-63.896391
0,0
-56.170901,-63.171283
-56.435187,-63.435569
-55.055467,-63.324483
-56.170901,-63.171283
0,0
-60.000000,-65.172045
-59.453117,-65.247120
-60.000000,-65.034409
0,0
-36.000000,-54.802930
-36.623484,-54.122072
-38.022431,-54.010071
-36.001526,-54.802319
-36.000000,-54.802930
0,0
0.000000,-69.586481
